"","dpto","mpio","codmpio","anio","salida","llegada"
"10406","Casanare","Tauramena",85410,2002,495,378
"10407","Casanare","Tauramena",85410,2003,131,61
"10408","Casanare","Tauramena",85410,2004,1096,536
"10409","Casanare","Tauramena",85410,2005,234,80
"10410","Casanare","Tauramena",85410,2006,106,83
"10411","Casanare","Tauramena",85410,2007,87,164
"10412","Casanare","Tauramena",85410,2008,89,48
"10413","Casanare","Tauramena",85410,2009,53,74
"10414","Casanare","Tauramena",85410,2010,32,94
"10415","Casanare","Tauramena",85410,2011,26,31
"10416","Casanare","Tauramena",85410,2012,44,16
"10417","Casanare","Tauramena",85410,2013,26,73
"10418","Casanare","Tauramena",85410,2014,18,47
"10419","Casanare","Tauramena",85410,2015,22,37
"10420","Casanare","Tauramena",85410,2016,27,24
"10421","Casanare","Tauramena",85410,2017,6,9
"10422","Casanare","Tauramena",85410,2018,26,4
"10423","Casanare","Tauramena",85410,2019,16,12
"10424","Casanare","Trinidad",85430,1985,11,0
"10425","Casanare","Trinidad",85430,1987,2,8
"10426","Casanare","Trinidad",85430,1988,7,7
"10427","Casanare","Trinidad",85430,1989,2,0
"10428","Casanare","Trinidad",85430,1990,16,10
"10429","Casanare","Trinidad",85430,1991,16,32
"10430","Casanare","Trinidad",85430,1992,10,2
"10431","Casanare","Trinidad",85430,1993,25,28
"10432","Casanare","Trinidad",85430,1994,29,0
"10433","Casanare","Trinidad",85430,1995,28,24
"10434","Casanare","Trinidad",85430,1996,30,5
"10435","Casanare","Trinidad",85430,1997,32,12
"10436","Casanare","Trinidad",85430,1998,66,34
"10437","Casanare","Trinidad",85430,1999,49,26
"10438","Casanare","Trinidad",85430,2000,126,35
"10439","Casanare","Trinidad",85430,2001,183,63
"10440","Casanare","Trinidad",85430,2002,151,63
"10441","Casanare","Trinidad",85430,2003,144,53
"10442","Casanare","Trinidad",85430,2004,105,44
"10443","Casanare","Trinidad",85430,2005,127,65
"10444","Casanare","Trinidad",85430,2006,80,54
"10445","Casanare","Trinidad",85430,2007,65,43
"10446","Casanare","Trinidad",85430,2008,42,32
"10447","Casanare","Trinidad",85430,2009,29,5
"10448","Casanare","Trinidad",85430,2010,28,12
"10449","Casanare","Trinidad",85430,2011,6,15
"10450","Casanare","Trinidad",85430,2012,14,4
"10451","Casanare","Trinidad",85430,2013,24,16
"10452","Casanare","Trinidad",85430,2014,29,17
"10453","Casanare","Trinidad",85430,2015,22,9
"10454","Casanare","Trinidad",85430,2016,29,9
"10455","Casanare","Trinidad",85430,2017,18,5
"10456","Casanare","Trinidad",85430,2018,16,5
"10457","Casanare","Villanueva",85440,1987,23,40
"10458","Casanare","Villanueva",85440,1988,6,20
"10459","Casanare","Villanueva",85440,1990,9,18
"10460","Casanare","Villanueva",85440,1992,5,9
"10461","Casanare","Villanueva",85440,1993,4,6
"10462","Casanare","Villanueva",85440,1995,2,59
"10463","Casanare","Villanueva",85440,1996,6,32
"10464","Casanare","Villanueva",85440,1997,29,77
"10465","Casanare","Villanueva",85440,1998,53,37
"10466","Casanare","Villanueva",85440,1999,35,21
"10467","Casanare","Villanueva",85440,2000,106,53
"10468","Casanare","Villanueva",85440,2001,198,95
"10469","Casanare","Villanueva",85440,2002,135,153
"10470","Casanare","Villanueva",85440,2003,252,124
"10471","Casanare","Villanueva",85440,2004,987,630
"10472","Casanare","Villanueva",85440,2005,416,239
"10473","Casanare","Villanueva",85440,2006,148,206
"10474","Casanare","Villanueva",85440,2007,231,258
"10475","Casanare","Villanueva",85440,2008,175,278
"10476","Casanare","Villanueva",85440,2009,93,101
"10477","Casanare","Villanueva",85440,2010,42,85
"10478","Casanare","Villanueva",85440,2011,56,52
"10479","Casanare","Villanueva",85440,2012,72,77
"10480","Casanare","Villanueva",85440,2013,80,80
"10481","Casanare","Villanueva",85440,2014,81,55
"10482","Casanare","Villanueva",85440,2015,39,41
"10483","Casanare","Villanueva",85440,2016,38,67
"10484","Casanare","Villanueva",85440,2017,30,29
"10485","Casanare","Villanueva",85440,2018,14,41
"10486","Casanare","Villanueva",85440,2019,5,28
"10487","Casanare","Yopal",85001,1979,1,0
"10488","Casanare","Yopal",85001,1985,2,19
"10489","Casanare","Yopal",85001,1986,7,19
"10490","Casanare","Yopal",85001,1988,6,57
"10491","Casanare","Yopal",85001,1989,3,57
"10492","Casanare","Yopal",85001,1990,8,146
"10493","Casanare","Yopal",85001,1991,37,167
"10494","Casanare","Yopal",85001,1992,34,172
"10495","Casanare","Yopal",85001,1993,40,227
"10496","Casanare","Yopal",85001,1994,15,276
"10497","Casanare","Yopal",85001,1995,37,233
"10498","Casanare","Yopal",85001,1996,50,258
"10499","Casanare","Yopal",85001,1997,99,363
"10500","Casanare","Yopal",85001,1998,186,434
"10501","Casanare","Yopal",85001,1999,203,720
"10502","Casanare","Yopal",85001,2000,435,1290
"10503","Casanare","Yopal",85001,2001,1746,2709
"10504","Casanare","Yopal",85001,2002,712,1934
"10505","Casanare","Yopal",85001,2003,543,1716
"10506","Casanare","Yopal",85001,2004,796,1493
"10507","Casanare","Yopal",85001,2005,476,1466
"10508","Casanare","Yopal",85001,2006,359,1314
"10509","Casanare","Yopal",85001,2007,386,1008
"10510","Casanare","Yopal",85001,2008,221,901
"10511","Casanare","Yopal",85001,2009,212,796
"10512","Casanare","Yopal",85001,2010,112,665
"10513","Casanare","Yopal",85001,2011,61,492
"10514","Casanare","Yopal",85001,2012,139,522
"10515","Casanare","Yopal",85001,2013,147,530
"10516","Casanare","Yopal",85001,2014,170,412
"10517","Casanare","Yopal",85001,2015,105,295
"10518","Casanare","Yopal",85001,2016,114,287
"10519","Casanare","Yopal",85001,2017,76,224
"10520","Casanare","Yopal",85001,2018,73,169
"10521","Casanare","Yopal",85001,2019,26,93
"10522","Cauca","Almaguer",19022,1979,3,0
"10523","Cauca","Almaguer",19022,1985,26,0
"10524","Cauca","Almaguer",19022,1986,31,2
"10525","Cauca","Almaguer",19022,1987,24,1
"10526","Cauca","Almaguer",19022,1988,15,0
"10527","Cauca","Almaguer",19022,1989,28,0
"10528","Cauca","Almaguer",19022,1990,37,3
"10529","Cauca","Almaguer",19022,1991,17,0
"10530","Cauca","Almaguer",19022,1992,19,0
"10531","Cauca","Almaguer",19022,1993,3,0
"10532","Cauca","Almaguer",19022,1994,7,5
"10533","Cauca","Almaguer",19022,1995,12,1
"10534","Cauca","Almaguer",19022,1996,13,1
"10535","Cauca","Almaguer",19022,1997,19,1
"10536","Cauca","Almaguer",19022,1998,50,2
"10537","Cauca","Almaguer",19022,1999,50,0
"10538","Cauca","Almaguer",19022,2000,56,1
"10539","Cauca","Almaguer",19022,2001,172,0
"10540","Cauca","Almaguer",19022,2002,217,25
"10541","Cauca","Almaguer",19022,2003,154,13
"10542","Cauca","Almaguer",19022,2004,98,1
"10543","Cauca","Almaguer",19022,2005,199,1
"10544","Cauca","Almaguer",19022,2006,338,8
"10545","Cauca","Almaguer",19022,2007,330,8
"10546","Cauca","Almaguer",19022,2008,401,11
"10547","Cauca","Almaguer",19022,2009,264,4
"10548","Cauca","Almaguer",19022,2010,199,32
"10549","Cauca","Almaguer",19022,2011,280,2
"10550","Cauca","Almaguer",19022,2012,351,19
"10551","Cauca","Almaguer",19022,2013,461,7
"10552","Cauca","Almaguer",19022,2014,324,22
"10553","Cauca","Almaguer",19022,2015,287,6
"10554","Cauca","Almaguer",19022,2016,141,0
"10555","Cauca","Almaguer",19022,2017,168,6
"10556","Cauca","Almaguer",19022,2018,87,5
"10557","Cauca","Almaguer",19022,2019,57,3
"10558","Cauca","Argelia",19050,1985,7,0
"10559","Cauca","Argelia",19050,1986,2,0
"10560","Cauca","Argelia",19050,1987,1,0
"10561","Cauca","Argelia",19050,1988,11,0
"10562","Cauca","Argelia",19050,1989,22,0
"10563","Cauca","Argelia",19050,1990,1,1
"10564","Cauca","Argelia",19050,1991,4,1
"10565","Cauca","Argelia",19050,1992,2,0
"10566","Cauca","Argelia",19050,1993,11,0
"10567","Cauca","Argelia",19050,1994,10,0
"10568","Cauca","Argelia",19050,1995,2,1
"10569","Cauca","Argelia",19050,1996,11,0
"10570","Cauca","Argelia",19050,1997,28,7
"10571","Cauca","Argelia",19050,1998,16,7
"10572","Cauca","Argelia",19050,1999,24,0
"10573","Cauca","Argelia",19050,2000,111,5
"10574","Cauca","Argelia",19050,2001,400,7
"10575","Cauca","Argelia",19050,2002,433,2
"10576","Cauca","Argelia",19050,2003,253,4
"10577","Cauca","Argelia",19050,2004,205,8
"10578","Cauca","Argelia",19050,2005,431,65
"10579","Cauca","Argelia",19050,2006,992,31
"10580","Cauca","Argelia",19050,2007,2864,230
"10581","Cauca","Argelia",19050,2008,3160,411
"10582","Cauca","Argelia",19050,2009,2558,863
"10583","Cauca","Argelia",19050,2010,1516,327
"10584","Cauca","Argelia",19050,2011,2060,180
"10585","Cauca","Argelia",19050,2012,2002,143
"10586","Cauca","Argelia",19050,2013,1649,76
"10587","Cauca","Argelia",19050,2014,1535,69
"10588","Cauca","Argelia",19050,2015,1560,179
"10589","Cauca","Argelia",19050,2016,347,9
"10590","Cauca","Argelia",19050,2017,392,23
"10591","Cauca","Argelia",19050,2018,462,17
"10592","Cauca","Argelia",19050,2019,565,46
"10593","Cauca","Balboa",19075,1980,2,0
"10594","Cauca","Balboa",19075,1983,2,0
"10595","Cauca","Balboa",19075,1985,1,0
"10596","Cauca","Balboa",19075,1987,4,0
"10597","Cauca","Balboa",19075,1988,21,0
"10598","Cauca","Balboa",19075,1989,2,0
"10599","Cauca","Balboa",19075,1990,2,0
"10600","Cauca","Balboa",19075,1991,13,0
"10601","Cauca","Balboa",19075,1992,10,0
"10602","Cauca","Balboa",19075,1993,17,2
"10603","Cauca","Balboa",19075,1994,8,0
"10604","Cauca","Balboa",19075,1995,22,0
"10605","Cauca","Balboa",19075,1996,5,0
"10606","Cauca","Balboa",19075,1997,20,0
"10607","Cauca","Balboa",19075,1998,30,6
"10608","Cauca","Balboa",19075,1999,20,0
"10609","Cauca","Balboa",19075,2000,44,22
"10610","Cauca","Balboa",19075,2001,87,27
"10611","Cauca","Balboa",19075,2002,136,15
"10612","Cauca","Balboa",19075,2003,117,56
"10613","Cauca","Balboa",19075,2004,209,79
"10614","Cauca","Balboa",19075,2005,391,64
"10615","Cauca","Balboa",19075,2006,955,62
"10616","Cauca","Balboa",19075,2007,1194,166
"10617","Cauca","Balboa",19075,2008,1514,127
"10618","Cauca","Balboa",19075,2009,963,94
"10619","Cauca","Balboa",19075,2010,588,36
"10620","Cauca","Balboa",19075,2011,516,81
"10621","Cauca","Balboa",19075,2012,630,111
"10622","Cauca","Balboa",19075,2013,600,113
"10623","Cauca","Balboa",19075,2014,508,77
"10624","Cauca","Balboa",19075,2015,305,64
"10625","Cauca","Balboa",19075,2016,145,4
"10626","Cauca","Balboa",19075,2017,65,6
"10627","Cauca","Balboa",19075,2018,120,15
"10628","Cauca","Balboa",19075,2019,43,7
"10629","Cauca","Bolívar",19100,1970,3,0
"10630","Cauca","Bolívar",19100,1972,1,0
"10631","Cauca","Bolívar",19100,1983,5,0
"10632","Cauca","Bolívar",19100,1985,61,1
"10633","Cauca","Bolívar",19100,1986,55,12
"10634","Cauca","Bolívar",19100,1987,47,1
"10635","Cauca","Bolívar",19100,1988,44,9
"10636","Cauca","Bolívar",19100,1989,37,0
"10637","Cauca","Bolívar",19100,1990,41,10
"10638","Cauca","Bolívar",19100,1991,41,7
"10639","Cauca","Bolívar",19100,1992,22,3
"10640","Cauca","Bolívar",19100,1993,34,0
"10641","Cauca","Bolívar",19100,1994,61,6
"10642","Cauca","Bolívar",19100,1995,39,0
"10643","Cauca","Bolívar",19100,1996,65,5
"10644","Cauca","Bolívar",19100,1997,57,1
"10645","Cauca","Bolívar",19100,1998,43,7
"10646","Cauca","Bolívar",19100,1999,76,7
"10647","Cauca","Bolívar",19100,2000,154,23
"10648","Cauca","Bolívar",19100,2001,592,86
"10649","Cauca","Bolívar",19100,2002,743,67
"10650","Cauca","Bolívar",19100,2003,425,68
"10651","Cauca","Bolívar",19100,2004,612,42
"10652","Cauca","Bolívar",19100,2005,633,67
"10653","Cauca","Bolívar",19100,2006,1484,95
"10654","Cauca","Bolívar",19100,2007,1208,104
"10655","Cauca","Bolívar",19100,2008,1289,74
"10656","Cauca","Bolívar",19100,2009,992,27
"10657","Cauca","Bolívar",19100,2010,794,35
"10658","Cauca","Bolívar",19100,2011,1518,48
"10659","Cauca","Bolívar",19100,2012,1270,75
"10660","Cauca","Bolívar",19100,2013,1260,46
"10661","Cauca","Bolívar",19100,2014,936,17
"10662","Cauca","Bolívar",19100,2015,592,43
"10663","Cauca","Bolívar",19100,2016,244,23
"10664","Cauca","Bolívar",19100,2017,168,5
"10665","Cauca","Bolívar",19100,2018,179,19
"10666","Cauca","Bolívar",19100,2019,108,3
"10667","Cauca","Buenos Aires",19110,1985,14,3
"10668","Cauca","Buenos Aires",19110,1986,5,0
"10669","Cauca","Buenos Aires",19110,1987,5,5
"10670","Cauca","Buenos Aires",19110,1988,1,0
"10671","Cauca","Buenos Aires",19110,1989,4,0
"10672","Cauca","Buenos Aires",19110,1990,26,4
"10673","Cauca","Buenos Aires",19110,1991,8,0
"10674","Cauca","Buenos Aires",19110,1992,22,1
"10675","Cauca","Buenos Aires",19110,1993,33,0
"10676","Cauca","Buenos Aires",19110,1994,14,9
"10677","Cauca","Buenos Aires",19110,1995,31,1
"10678","Cauca","Buenos Aires",19110,1996,15,0
"10679","Cauca","Buenos Aires",19110,1997,34,2
"10680","Cauca","Buenos Aires",19110,1998,122,9
"10681","Cauca","Buenos Aires",19110,1999,81,34
"10682","Cauca","Buenos Aires",19110,2000,4849,3500
"10683","Cauca","Buenos Aires",19110,2001,7072,889
"10684","Cauca","Buenos Aires",19110,2002,718,192
"10685","Cauca","Buenos Aires",19110,2003,433,92
"10686","Cauca","Buenos Aires",19110,2004,446,90
"10687","Cauca","Buenos Aires",19110,2005,273,118
"10688","Cauca","Buenos Aires",19110,2006,234,59
"10689","Cauca","Buenos Aires",19110,2007,153,31
"10690","Cauca","Buenos Aires",19110,2008,301,62
"10691","Cauca","Buenos Aires",19110,2009,213,85
"10692","Cauca","Buenos Aires",19110,2010,240,40
"10693","Cauca","Buenos Aires",19110,2011,307,72
"10694","Cauca","Buenos Aires",19110,2012,148,18
"10695","Cauca","Buenos Aires",19110,2013,608,509
"10696","Cauca","Buenos Aires",19110,2014,540,350
"10697","Cauca","Buenos Aires",19110,2015,450,98
"10698","Cauca","Buenos Aires",19110,2016,100,21
"10699","Cauca","Buenos Aires",19110,2017,84,7
"10700","Cauca","Buenos Aires",19110,2018,170,14
"10701","Cauca","Buenos Aires",19110,2019,72,11
"10702","Cauca","Cajibío",19130,1985,19,0
"10703","Cauca","Cajibío",19130,1986,10,2
"10704","Cauca","Cajibío",19130,1987,16,6
"10705","Cauca","Cajibío",19130,1988,15,1
"10706","Cauca","Cajibío",19130,1989,34,4
"10707","Cauca","Cajibío",19130,1990,17,7
"10708","Cauca","Cajibío",19130,1991,31,7
"10709","Cauca","Cajibío",19130,1992,28,9
"10710","Cauca","Cajibío",19130,1993,47,3
"10711","Cauca","Cajibío",19130,1994,18,0
"10712","Cauca","Cajibío",19130,1995,43,4
"10713","Cauca","Cajibío",19130,1996,9,0
"10714","Cauca","Cajibío",19130,1997,50,37
"10715","Cauca","Cajibío",19130,1998,49,18
"10716","Cauca","Cajibío",19130,1999,231,49
"10717","Cauca","Cajibío",19130,2000,2385,364
"10718","Cauca","Cajibío",19130,2001,2346,171
"10719","Cauca","Cajibío",19130,2002,714,58
"10720","Cauca","Cajibío",19130,2003,318,22
"10721","Cauca","Cajibío",19130,2004,341,14
"10722","Cauca","Cajibío",19130,2005,470,20
"10723","Cauca","Cajibío",19130,2006,574,134
"10724","Cauca","Cajibío",19130,2007,590,130
"10725","Cauca","Cajibío",19130,2008,674,77
"10726","Cauca","Cajibío",19130,2009,441,69
"10727","Cauca","Cajibío",19130,2010,581,30
"10728","Cauca","Cajibío",19130,2011,726,54
"10729","Cauca","Cajibío",19130,2012,545,56
"10730","Cauca","Cajibío",19130,2013,509,75
"10731","Cauca","Cajibío",19130,2014,443,43
"10732","Cauca","Cajibío",19130,2015,385,63
"10733","Cauca","Cajibío",19130,2016,144,26
"10734","Cauca","Cajibío",19130,2017,130,16
"10735","Cauca","Cajibío",19130,2018,172,15
"10736","Cauca","Cajibío",19130,2019,115,5
"10737","Cauca","Caldono",19137,1961,1,0
"10738","Cauca","Caldono",19137,1985,15,5
"10739","Cauca","Caldono",19137,1986,21,0
"10740","Cauca","Caldono",19137,1987,8,6
"10741","Cauca","Caldono",19137,1988,21,4
"10742","Cauca","Caldono",19137,1989,10,0
"10743","Cauca","Caldono",19137,1990,17,0
