dpto,mpio,codmpio,anio,salida,llegada,lon,lat
Antioquia,Necoclí,5490,1981,5,2,-76.785,8.426
Antioquia,Necoclí,5490,1982,46,22,-76.785,8.426
Antioquia,Necoclí,5490,1983,33,22,-76.785,8.426
Antioquia,Necoclí,5490,1984,60,23,-76.785,8.426
Antioquia,Necoclí,5490,1985,395,167,-76.785,8.426
Antioquia,Necoclí,5490,1986,321,147,-76.785,8.426
Antioquia,Necoclí,5490,1987,544,204,-76.785,8.426
Antioquia,Necoclí,5490,1988,574,229,-76.785,8.426
Antioquia,Necoclí,5490,1989,456,163,-76.785,8.426
Antioquia,Necoclí,5490,1990,587,241,-76.785,8.426
Antioquia,Necoclí,5490,1991,419,210,-76.785,8.426
Antioquia,Necoclí,5490,1992,1108,553,-76.785,8.426
Antioquia,Necoclí,5490,1993,1587,696,-76.785,8.426
Antioquia,Necoclí,5490,1994,3434,1505,-76.785,8.426
Antioquia,Necoclí,5490,1995,15652,5404,-76.785,8.426
Antioquia,Necoclí,5490,1996,2325,3552,-76.785,8.426
Antioquia,Necoclí,5490,1997,3705,9343,-76.785,8.426
Antioquia,Necoclí,5490,1998,1356,769,-76.785,8.426
Antioquia,Necoclí,5490,1999,1007,589,-76.785,8.426
Antioquia,Necoclí,5490,2000,1180,570,-76.785,8.426
Antioquia,Necoclí,5490,2001,1193,376,-76.785,8.426
Antioquia,Necoclí,5490,2002,955,352,-76.785,8.426
Antioquia,Necoclí,5490,2003,488,197,-76.785,8.426
Antioquia,Necoclí,5490,2004,736,253,-76.785,8.426
Antioquia,Necoclí,5490,2005,977,252,-76.785,8.426
Antioquia,Necoclí,5490,2006,821,166,-76.785,8.426
Antioquia,Necoclí,5490,2007,920,313,-76.785,8.426
Antioquia,Necoclí,5490,2008,866,157,-76.785,8.426
Antioquia,Necoclí,5490,2009,524,175,-76.785,8.426
Antioquia,Necoclí,5490,2010,436,144,-76.785,8.426
Antioquia,Necoclí,5490,2011,354,90,-76.785,8.426
Antioquia,Necoclí,5490,2012,267,77,-76.785,8.426
Antioquia,Necoclí,5490,2013,341,125,-76.785,8.426
Antioquia,Necoclí,5490,2014,254,33,-76.785,8.426
Antioquia,Necoclí,5490,2015,201,51,-76.785,8.426
Antioquia,Necoclí,5490,2016,130,65,-76.785,8.426
Antioquia,Necoclí,5490,2017,112,31,-76.785,8.426
Antioquia,Necoclí,5490,2018,126,33,-76.785,8.426
Antioquia,Necoclí,5490,2019,68,10,-76.785,8.426
Antioquia,Olaya,5501,1978,2,0,-75.812,6.628
Antioquia,Olaya,5501,1987,7,0,-75.812,6.628
Antioquia,Olaya,5501,1990,14,13,-75.812,6.628
Antioquia,Olaya,5501,1991,2,12,-75.812,6.628
Antioquia,Olaya,5501,1992,6,4,-75.812,6.628
Antioquia,Olaya,5501,1994,6,1,-75.812,6.628
Antioquia,Olaya,5501,1995,4,24,-75.812,6.628
Antioquia,Olaya,5501,1996,15,9,-75.812,6.628
Antioquia,Olaya,5501,1997,31,10,-75.812,6.628
Antioquia,Olaya,5501,1998,24,12,-75.812,6.628
Antioquia,Olaya,5501,2000,16,0,-75.812,6.628
Antioquia,Olaya,5501,2001,8,1,-75.812,6.628
Antioquia,Olaya,5501,2002,19,2,-75.812,6.628
Antioquia,Olaya,5501,2003,9,4,-75.812,6.628
Antioquia,Olaya,5501,2004,30,0,-75.812,6.628
Antioquia,Olaya,5501,2005,10,0,-75.812,6.628
Antioquia,Olaya,5501,2006,10,11,-75.812,6.628
Antioquia,Olaya,5501,2007,15,24,-75.812,6.628
Antioquia,Olaya,5501,2008,28,8,-75.812,6.628
Antioquia,Olaya,5501,2009,40,17,-75.812,6.628
Antioquia,Olaya,5501,2010,8,17,-75.812,6.628
Antioquia,Olaya,5501,2011,17,5,-75.812,6.628
Antioquia,Olaya,5501,2012,5,10,-75.812,6.628
Antioquia,Olaya,5501,2013,25,7,-75.812,6.628
Antioquia,Olaya,5501,2014,5,10,-75.812,6.628
Antioquia,Olaya,5501,2015,7,6,-75.812,6.628
Antioquia,Olaya,5501,2016,8,3,-75.812,6.628
Antioquia,Olaya,5501,2017,1,5,-75.812,6.628
Antioquia,Olaya,5501,2019,4,1,-75.812,6.628
Antioquia,Peñol,5541,1982,2,0,-75.243,6.219
Antioquia,Peñol,5541,1983,10,0,-75.243,6.219
Antioquia,Peñol,5541,1986,17,16,-75.243,6.219
Antioquia,Peñol,5541,1987,3,11,-75.243,6.219
Antioquia,Peñol,5541,1988,6,2,-75.243,6.219
Antioquia,Peñol,5541,1990,5,8,-75.243,6.219
Antioquia,Peñol,5541,1991,5,21,-75.243,6.219
Antioquia,Peñol,5541,1992,8,36,-75.243,6.219
Antioquia,Peñol,5541,1993,15,12,-75.243,6.219
Antioquia,Peñol,5541,1994,43,32,-75.243,6.219
Antioquia,Peñol,5541,1995,44,43,-75.243,6.219
Antioquia,Peñol,5541,1996,50,39,-75.243,6.219
Antioquia,Peñol,5541,1997,52,67,-75.243,6.219
Antioquia,Peñol,5541,1998,100,108,-75.243,6.219
Antioquia,Peñol,5541,1999,146,99,-75.243,6.219
Antioquia,Peñol,5541,2000,547,360,-75.243,6.219
Antioquia,Peñol,5541,2001,1560,739,-75.243,6.219
Antioquia,Peñol,5541,2002,782,571,-75.243,6.219
Antioquia,Peñol,5541,2003,1003,674,-75.243,6.219
Antioquia,Peñol,5541,2004,241,146,-75.243,6.219
Antioquia,Peñol,5541,2005,227,93,-75.243,6.219
Antioquia,Peñol,5541,2006,122,75,-75.243,6.219
Antioquia,Peñol,5541,2007,129,35,-75.243,6.219
Antioquia,Peñol,5541,2008,26,24,-75.243,6.219
Antioquia,Peñol,5541,2009,26,49,-75.243,6.219
Antioquia,Peñol,5541,2010,54,38,-75.243,6.219
Antioquia,Peñol,5541,2011,33,36,-75.243,6.219
Antioquia,Peñol,5541,2012,53,30,-75.243,6.219
Antioquia,Peñol,5541,2013,32,26,-75.243,6.219
Antioquia,Peñol,5541,2014,39,28,-75.243,6.219
Antioquia,Peñol,5541,2015,10,28,-75.243,6.219
Antioquia,Peñol,5541,2016,30,47,-75.243,6.219
Antioquia,Peñol,5541,2017,25,10,-75.243,6.219
Antioquia,Peñol,5541,2018,5,10,-75.243,6.219
Antioquia,Peque,5543,1980,7,0,-75.91,7.021
Antioquia,Peque,5543,1983,3,0,-75.91,7.021
Antioquia,Peque,5543,1985,5,0,-75.91,7.021
Antioquia,Peque,5543,1986,6,0,-75.91,7.021
Antioquia,Peque,5543,1987,5,3,-75.91,7.021
Antioquia,Peque,5543,1988,43,0,-75.91,7.021
Antioquia,Peque,5543,1989,25,0,-75.91,7.021
Antioquia,Peque,5543,1990,17,1,-75.91,7.021
Antioquia,Peque,5543,1991,30,0,-75.91,7.021
Antioquia,Peque,5543,1992,35,1,-75.91,7.021
Antioquia,Peque,5543,1993,35,0,-75.91,7.021
Antioquia,Peque,5543,1994,35,3,-75.91,7.021
Antioquia,Peque,5543,1995,37,17,-75.91,7.021
Antioquia,Peque,5543,1996,19,19,-75.91,7.021
Antioquia,Peque,5543,1997,99,39,-75.91,7.021
Antioquia,Peque,5543,1998,151,32,-75.91,7.021
Antioquia,Peque,5543,1999,102,35,-75.91,7.021
Antioquia,Peque,5543,2000,260,44,-75.91,7.021
Antioquia,Peque,5543,2001,11188,8259,-75.91,7.021
Antioquia,Peque,5543,2002,122,25,-75.91,7.021
Antioquia,Peque,5543,2003,61,19,-75.91,7.021
Antioquia,Peque,5543,2004,278,208,-75.91,7.021
Antioquia,Peque,5543,2005,111,10,-75.91,7.021
Antioquia,Peque,5543,2006,181,2,-75.91,7.021
Antioquia,Peque,5543,2007,120,37,-75.91,7.021
Antioquia,Peque,5543,2008,123,19,-75.91,7.021
Antioquia,Peque,5543,2009,35,10,-75.91,7.021
Antioquia,Peque,5543,2010,135,4,-75.91,7.021
Antioquia,Peque,5543,2011,42,14,-75.91,7.021
Antioquia,Peque,5543,2012,23,2,-75.91,7.021
Antioquia,Peque,5543,2013,53,14,-75.91,7.021
Antioquia,Peque,5543,2014,48,14,-75.91,7.021
Antioquia,Peque,5543,2015,27,0,-75.91,7.021
Antioquia,Peque,5543,2016,12,1,-75.91,7.021
Antioquia,Peque,5543,2017,18,2,-75.91,7.021
Antioquia,Peque,5543,2018,12,7,-75.91,7.021
Antioquia,Peque,5543,2019,2,1,-75.91,7.021
Antioquia,Pueblorrico,5576,1985,4,1,-75.841,5.792
Antioquia,Pueblorrico,5576,1986,1,3,-75.841,5.792
Antioquia,Pueblorrico,5576,1987,6,1,-75.841,5.792
Antioquia,Pueblorrico,5576,1988,2,0,-75.841,5.792
Antioquia,Pueblorrico,5576,1990,2,0,-75.841,5.792
Antioquia,Pueblorrico,5576,1991,17,0,-75.841,5.792
Antioquia,Pueblorrico,5576,1992,25,0,-75.841,5.792
Antioquia,Pueblorrico,5576,1993,28,3,-75.841,5.792
Antioquia,Pueblorrico,5576,1994,14,21,-75.841,5.792
Antioquia,Pueblorrico,5576,1995,39,5,-75.841,5.792
Antioquia,Pueblorrico,5576,1996,65,25,-75.841,5.792
Antioquia,Pueblorrico,5576,1997,173,48,-75.841,5.792
Antioquia,Pueblorrico,5576,1998,74,4,-75.841,5.792
Antioquia,Pueblorrico,5576,1999,117,7,-75.841,5.792
Antioquia,Pueblorrico,5576,2000,133,32,-75.841,5.792
Antioquia,Pueblorrico,5576,2001,69,13,-75.841,5.792
Antioquia,Pueblorrico,5576,2002,50,7,-75.841,5.792
Antioquia,Pueblorrico,5576,2003,93,9,-75.841,5.792
Antioquia,Pueblorrico,5576,2004,79,14,-75.841,5.792
Antioquia,Pueblorrico,5576,2005,57,21,-75.841,5.792
Antioquia,Pueblorrico,5576,2006,39,6,-75.841,5.792
Antioquia,Pueblorrico,5576,2007,70,11,-75.841,5.792
Antioquia,Pueblorrico,5576,2008,38,3,-75.841,5.792
Antioquia,Pueblorrico,5576,2009,11,8,-75.841,5.792
Antioquia,Pueblorrico,5576,2010,7,10,-75.841,5.792
Antioquia,Pueblorrico,5576,2011,10,14,-75.841,5.792
Antioquia,Pueblorrico,5576,2012,43,10,-75.841,5.792
Antioquia,Pueblorrico,5576,2013,21,4,-75.841,5.792
Antioquia,Pueblorrico,5576,2014,10,11,-75.841,5.792
Antioquia,Pueblorrico,5576,2015,20,3,-75.841,5.792
Antioquia,Pueblorrico,5576,2016,8,10,-75.841,5.792
Antioquia,Pueblorrico,5576,2017,27,13,-75.841,5.792
Antioquia,Pueblorrico,5576,2019,1,3,-75.841,5.792
Antioquia,Puerto Berrío,5579,1975,2,0,-74.41,6.487
Antioquia,Puerto Berrío,5579,1980,1,1,-74.41,6.487
Antioquia,Puerto Berrío,5579,1983,35,2,-74.41,6.487
Antioquia,Puerto Berrío,5579,1984,25,7,-74.41,6.487
Antioquia,Puerto Berrío,5579,1985,122,65,-74.41,6.487
Antioquia,Puerto Berrío,5579,1986,61,20,-74.41,6.487
Antioquia,Puerto Berrío,5579,1987,49,24,-74.41,6.487
Antioquia,Puerto Berrío,5579,1988,46,65,-74.41,6.487
Antioquia,Puerto Berrío,5579,1989,27,42,-74.41,6.487
Antioquia,Puerto Berrío,5579,1990,80,73,-74.41,6.487
Antioquia,Puerto Berrío,5579,1991,48,56,-74.41,6.487
Antioquia,Puerto Berrío,5579,1992,49,60,-74.41,6.487
Antioquia,Puerto Berrío,5579,1993,59,32,-74.41,6.487
Antioquia,Puerto Berrío,5579,1994,29,43,-74.41,6.487
Antioquia,Puerto Berrío,5579,1995,42,97,-74.41,6.487
Antioquia,Puerto Berrío,5579,1996,89,153,-74.41,6.487
Antioquia,Puerto Berrío,5579,1997,88,109,-74.41,6.487
Antioquia,Puerto Berrío,5579,1998,164,93,-74.41,6.487
Antioquia,Puerto Berrío,5579,1999,123,122,-74.41,6.487
Antioquia,Puerto Berrío,5579,2000,244,270,-74.41,6.487
Antioquia,Puerto Berrío,5579,2001,324,154,-74.41,6.487
Antioquia,Puerto Berrío,5579,2002,328,214,-74.41,6.487
Antioquia,Puerto Berrío,5579,2003,212,177,-74.41,6.487
Antioquia,Puerto Berrío,5579,2004,265,173,-74.41,6.487
Antioquia,Puerto Berrío,5579,2005,268,146,-74.41,6.487
Antioquia,Puerto Berrío,5579,2006,452,127,-74.41,6.487
Antioquia,Puerto Berrío,5579,2007,459,95,-74.41,6.487
Antioquia,Puerto Berrío,5579,2008,566,91,-74.41,6.487
Antioquia,Puerto Berrío,5579,2009,506,72,-74.41,6.487
Antioquia,Puerto Berrío,5579,2010,486,109,-74.41,6.487
Antioquia,Puerto Berrío,5579,2011,448,71,-74.41,6.487
Antioquia,Puerto Berrío,5579,2012,406,134,-74.41,6.487
Antioquia,Puerto Berrío,5579,2013,507,81,-74.41,6.487
Antioquia,Puerto Berrío,5579,2014,446,120,-74.41,6.487
Antioquia,Puerto Berrío,5579,2015,298,71,-74.41,6.487
Antioquia,Puerto Berrío,5579,2016,256,48,-74.41,6.487
Antioquia,Puerto Berrío,5579,2017,267,43,-74.41,6.487
Antioquia,Puerto Berrío,5579,2018,164,40,-74.41,6.487
Antioquia,Puerto Berrío,5579,2019,115,2,-74.41,6.487
Antioquia,Puerto Nare,5585,1985,20,1,-74.583,6.186
Antioquia,Puerto Nare,5585,1986,54,18,-74.583,6.186
Antioquia,Puerto Nare,5585,1987,44,1,-74.583,6.186
Antioquia,Puerto Nare,5585,1988,90,16,-74.583,6.186
Antioquia,Puerto Nare,5585,1989,57,18,-74.583,6.186
Antioquia,Puerto Nare,5585,1990,49,4,-74.583,6.186
Antioquia,Puerto Nare,5585,1991,34,11,-74.583,6.186
Antioquia,Puerto Nare,5585,1992,22,14,-74.583,6.186
Antioquia,Puerto Nare,5585,1993,19,10,-74.583,6.186
Antioquia,Puerto Nare,5585,1994,26,9,-74.583,6.186
Antioquia,Puerto Nare,5585,1995,8,14,-74.583,6.186
Antioquia,Puerto Nare,5585,1996,7,2,-74.583,6.186
Antioquia,Puerto Nare,5585,1997,42,27,-74.583,6.186
Antioquia,Puerto Nare,5585,1998,49,72,-74.583,6.186
Antioquia,Puerto Nare,5585,1999,46,72,-74.583,6.186
Antioquia,Puerto Nare,5585,2000,138,106,-74.583,6.186
Antioquia,Puerto Nare,5585,2001,127,1009,-74.583,6.186
Antioquia,Puerto Nare,5585,2002,119,447,-74.583,6.186
Antioquia,Puerto Nare,5585,2003,100,67,-74.583,6.186
Antioquia,Puerto Nare,5585,2004,94,108,-74.583,6.186
Antioquia,Puerto Nare,5585,2005,126,67,-74.583,6.186
Antioquia,Puerto Nare,5585,2006,129,43,-74.583,6.186
Antioquia,Puerto Nare,5585,2007,207,53,-74.583,6.186
Antioquia,Puerto Nare,5585,2008,162,28,-74.583,6.186
Antioquia,Puerto Nare,5585,2009,119,25,-74.583,6.186
Antioquia,Puerto Nare,5585,2010,55,22,-74.583,6.186
Antioquia,Puerto Nare,5585,2011,71,26,-74.583,6.186
Antioquia,Puerto Nare,5585,2012,81,27,-74.583,6.186
Antioquia,Puerto Nare,5585,2013,62,26,-74.583,6.186
Antioquia,Puerto Nare,5585,2014,56,13,-74.583,6.186
Antioquia,Puerto Nare,5585,2015,29,22,-74.583,6.186
Antioquia,Puerto Nare,5585,2016,43,18,-74.583,6.186
Antioquia,Puerto Nare,5585,2017,20,8,-74.583,6.186
Antioquia,Puerto Nare,5585,2018,15,17,-74.583,6.186
Antioquia,Puerto Triunfo,5591,1984,6,7,-74.641,5.871
Antioquia,Puerto Triunfo,5591,1985,32,31,-74.641,5.871
Antioquia,Puerto Triunfo,5591,1986,22,42,-74.641,5.871
Antioquia,Puerto Triunfo,5591,1987,37,46,-74.641,5.871
Antioquia,Puerto Triunfo,5591,1988,19,31,-74.641,5.871
Antioquia,Puerto Triunfo,5591,1989,14,39,-74.641,5.871
Antioquia,Puerto Triunfo,5591,1990,51,53,-74.641,5.871
Antioquia,Puerto Triunfo,5591,1991,34,60,-74.641,5.871
Antioquia,Puerto Triunfo,5591,1992,59,64,-74.641,5.871
Antioquia,Puerto Triunfo,5591,1993,32,31,-74.641,5.871
Antioquia,Puerto Triunfo,5591,1994,20,65,-74.641,5.871
Antioquia,Puerto Triunfo,5591,1995,35,50,-74.641,5.871
Antioquia,Puerto Triunfo,5591,1996,40,158,-74.641,5.871
Antioquia,Puerto Triunfo,5591,1997,27,128,-74.641,5.871
Antioquia,Puerto Triunfo,5591,1998,64,103,-74.641,5.871
Antioquia,Puerto Triunfo,5591,1999,44,142,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2000,86,472,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2001,209,1519,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2002,92,628,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2003,53,361,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2004,91,206,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2005,70,133,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2006,168,99,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2007,102,60,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2008,79,49,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2009,103,42,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2010,59,45,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2011,34,24,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2012,39,28,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2013,66,38,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2014,36,17,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2015,24,23,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2016,29,43,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2017,1,42,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2018,5,15,-74.641,5.871
Antioquia,Puerto Triunfo,5591,2019,1,4,-74.641,5.871
Antioquia,Remedios,5604,1980,1,0,-74.696,7.026
Antioquia,Remedios,5604,1981,11,0,-74.696,7.026
Antioquia,Remedios,5604,1982,2,0,-74.696,7.026
Antioquia,Remedios,5604,1983,25,10,-74.696,7.026
Antioquia,Remedios,5604,1984,74,0,-74.696,7.026
Antioquia,Remedios,5604,1985,24,12,-74.696,7.026
Antioquia,Remedios,5604,1986,19,10,-74.696,7.026
Antioquia,Remedios,5604,1987,29,5,-74.696,7.026
Antioquia,Remedios,5604,1988,29,6,-74.696,7.026
Antioquia,Remedios,5604,1989,40,15,-74.696,7.026
Antioquia,Remedios,5604,1990,52,30,-74.696,7.026
Antioquia,Remedios,5604,1991,57,64,-74.696,7.026
Antioquia,Remedios,5604,1992,94,47,-74.696,7.026
Antioquia,Remedios,5604,1993,38,13,-74.696,7.026
Antioquia,Remedios,5604,1994,31,21,-74.696,7.026
Antioquia,Remedios,5604,1995,59,28,-74.696,7.026
Antioquia,Remedios,5604,1996,116,69,-74.696,7.026
Antioquia,Remedios,5604,1997,254,45,-74.696,7.026
Antioquia,Remedios,5604,1998,262,155,-74.696,7.026
Antioquia,Remedios,5604,1999,248,73,-74.696,7.026
Antioquia,Remedios,5604,2000,842,247,-74.696,7.026
Antioquia,Remedios,5604,2001,1996,430,-74.696,7.026
Antioquia,Remedios,5604,2002,560,229,-74.696,7.026
Antioquia,Remedios,5604,2003,327,143,-74.696,7.026
Antioquia,Remedios,5604,2004,339,190,-74.696,7.026
Antioquia,Remedios,5604,2005,546,182,-74.696,7.026
Antioquia,Remedios,5604,2006,393,145,-74.696,7.026
Antioquia,Remedios,5604,2007,687,420,-74.696,7.026
Antioquia,Remedios,5604,2008,349,90,-74.696,7.026
Antioquia,Remedios,5604,2009,197,97,-74.696,7.026
Antioquia,Remedios,5604,2010,150,123,-74.696,7.026
Antioquia,Remedios,5604,2011,150,119,-74.696,7.026
Antioquia,Remedios,5604,2012,877,160,-74.696,7.026
Antioquia,Remedios,5604,2013,561,70,-74.696,7.026
Antioquia,Remedios,5604,2014,247,103,-74.696,7.026
Antioquia,Remedios,5604,2015,329,134,-74.696,7.026
Antioquia,Remedios,5604,2016,171,52,-74.696,7.026
Antioquia,Remedios,5604,2017,187,118,-74.696,7.026
Antioquia,Remedios,5604,2018,150,110,-74.696,7.026
Antioquia,Remedios,5604,2019,126,55,-74.696,7.026
Antioquia,Retiro,5607,1988,18,14,-75.501,6.063
Antioquia,Retiro,5607,1989,1,13,-75.501,6.063
Antioquia,Retiro,5607,1995,8,90,-75.501,6.063
Antioquia,Retiro,5607,1996,1,67,-75.501,6.063
Antioquia,Retiro,5607,1997,21,37,-75.501,6.063
Antioquia,Retiro,5607,1998,44,114,-75.501,6.063
Antioquia,Retiro,5607,1999,39,122,-75.501,6.063
Antioquia,Retiro,5607,2000,71,180,-75.501,6.063
Antioquia,Retiro,5607,2001,46,150,-75.501,6.063
Antioquia,Retiro,5607,2002,36,201,-75.501,6.063
Antioquia,Retiro,5607,2003,83,117,-75.501,6.063
Antioquia,Retiro,5607,2004,26,92,-75.501,6.063
Antioquia,Retiro,5607,2005,55,143,-75.501,6.063
Antioquia,Retiro,5607,2006,38,110,-75.501,6.063
Antioquia,Retiro,5607,2007,9,84,-75.501,6.063
Antioquia,Retiro,5607,2008,27,87,-75.501,6.063
Antioquia,Retiro,5607,2009,7,25,-75.501,6.063
Antioquia,Retiro,5607,2010,6,32,-75.501,6.063
Antioquia,Retiro,5607,2011,10,28,-75.501,6.063
Antioquia,Retiro,5607,2012,9,27,-75.501,6.063
Antioquia,Retiro,5607,2013,16,42,-75.501,6.063
Antioquia,Retiro,5607,2015,1,16,-75.501,6.063
Antioquia,Retiro,5607,2016,4,3,-75.501,6.063
Antioquia,Rionegro,5615,1985,1,4,-75.377,6.147
Antioquia,Rionegro,5615,1986,1,20,-75.377,6.147
Antioquia,Rionegro,5615,1987,27,45,-75.377,6.147
Antioquia,Rionegro,5615,1988,15,49,-75.377,6.147
Antioquia,Rionegro,5615,1990,7,47,-75.377,6.147
Antioquia,Rionegro,5615,1991,6,73,-75.377,6.147
Antioquia,Rionegro,5615,1992,10,77,-75.377,6.147
Antioquia,Rionegro,5615,1993,12,67,-75.377,6.147
Antioquia,Rionegro,5615,1994,9,152,-75.377,6.147
Antioquia,Rionegro,5615,1995,9,260,-75.377,6.147
Antioquia,Rionegro,5615,1996,30,354,-75.377,6.147
Antioquia,Rionegro,5615,1997,40,258,-75.377,6.147
Antioquia,Rionegro,5615,1998,39,528,-75.377,6.147
Antioquia,Rionegro,5615,1999,31,721,-75.377,6.147
Antioquia,Rionegro,5615,2000,39,1364,-75.377,6.147
Antioquia,Rionegro,5615,2001,81,1267,-75.377,6.147
Antioquia,Rionegro,5615,2002,91,1902,-75.377,6.147
Antioquia,Rionegro,5615,2003,94,1260,-75.377,6.147
Antioquia,Rionegro,5615,2004,77,1067,-75.377,6.147
Antioquia,Rionegro,5615,2005,64,934,-75.377,6.147
Antioquia,Rionegro,5615,2006,48,726,-75.377,6.147
Antioquia,Rionegro,5615,2007,95,526,-75.377,6.147
Antioquia,Rionegro,5615,2008,126,356,-75.377,6.147
Antioquia,Rionegro,5615,2009,80,232,-75.377,6.147
Antioquia,Rionegro,5615,2010,68,208,-75.377,6.147
Antioquia,Rionegro,5615,2011,148,143,-75.377,6.147
Antioquia,Rionegro,5615,2012,124,160,-75.377,6.147
Antioquia,Rionegro,5615,2013,66,133,-75.377,6.147
Antioquia,Rionegro,5615,2014,116,199,-75.377,6.147
Antioquia,Rionegro,5615,2015,138,145,-75.377,6.147
Antioquia,Rionegro,5615,2016,59,113,-75.377,6.147
Antioquia,Rionegro,5615,2017,12,157,-75.377,6.147
Antioquia,Rionegro,5615,2018,24,186,-75.377,6.147
Antioquia,Rionegro,5615,2019,5,164,-75.377,6.147
Antioquia,Sabanalarga,5628,1985,11,24,-75.817,6.85
Antioquia,Sabanalarga,5628,1986,1,14,-75.817,6.85
Antioquia,Sabanalarga,5628,1987,14,10,-75.817,6.85
Antioquia,Sabanalarga,5628,1988,57,3,-75.817,6.85
Antioquia,Sabanalarga,5628,1989,30,37,-75.817,6.85
Antioquia,Sabanalarga,5628,1990,22,22,-75.817,6.85
Antioquia,Sabanalarga,5628,1991,43,44,-75.817,6.85
Antioquia,Sabanalarga,5628,1992,74,49,-75.817,6.85
Antioquia,Sabanalarga,5628,1993,57,35,-75.817,6.85
Antioquia,Sabanalarga,5628,1994,74,44,-75.817,6.85
Antioquia,Sabanalarga,5628,1995,149,75,-75.817,6.85
Antioquia,Sabanalarga,5628,1996,119,42,-75.817,6.85
Antioquia,Sabanalarga,5628,1997,405,225,-75.817,6.85
Antioquia,Sabanalarga,5628,1998,1477,1015,-75.817,6.85
Antioquia,Sabanalarga,5628,1999,457,269,-75.817,6.85
Antioquia,Sabanalarga,5628,2000,248,194,-75.817,6.85
Antioquia,Sabanalarga,5628,2001,249,818,-75.817,6.85
Antioquia,Sabanalarga,5628,2002,183,83,-75.817,6.85
Antioquia,Sabanalarga,5628,2003,106,47,-75.817,6.85
Antioquia,Sabanalarga,5628,2004,91,49,-75.817,6.85
Antioquia,Sabanalarga,5628,2005,128,92,-75.817,6.85
Antioquia,Sabanalarga,5628,2006,360,140,-75.817,6.85
Antioquia,Sabanalarga,5628,2007,124,35,-75.817,6.85
Antioquia,Sabanalarga,5628,2008,174,77,-75.817,6.85
Antioquia,Sabanalarga,5628,2009,126,48,-75.817,6.85
Antioquia,Sabanalarga,5628,2010,263,109,-75.817,6.85
Antioquia,Sabanalarga,5628,2011,147,54,-75.817,6.85
Antioquia,Sabanalarga,5628,2012,76,32,-75.817,6.85
Antioquia,Sabanalarga,5628,2013,111,54,-75.817,6.85
Antioquia,Sabanalarga,5628,2014,97,46,-75.817,6.85
Antioquia,Sabanalarga,5628,2015,90,31,-75.817,6.85
Antioquia,Sabanalarga,5628,2016,45,28,-75.817,6.85
Antioquia,Sabanalarga,5628,2017,43,20,-75.817,6.85
Antioquia,Sabanalarga,5628,2018,65,7,-75.817,6.85
Antioquia,Sabanalarga,5628,2019,46,2,-75.817,6.85
Antioquia,Sabaneta,5631,1985,4,0,-75.616,6.151
Antioquia,Sabaneta,5631,1986,7,0,-75.616,6.151
Antioquia,Sabaneta,5631,1992,7,29,-75.616,6.151
Antioquia,Sabaneta,5631,1993,3,17,-75.616,6.151
Antioquia,Sabaneta,5631,1995,5,35,-75.616,6.151
Antioquia,Sabaneta,5631,1997,1,68,-75.616,6.151
Antioquia,Sabaneta,5631,1998,15,117,-75.616,6.151
Antioquia,Sabaneta,5631,1999,1,52,-75.616,6.151
Antioquia,Sabaneta,5631,2000,92,180,-75.616,6.151
Antioquia,Sabaneta,5631,2002,10,130,-75.616,6.151
Antioquia,Sabaneta,5631,2004,26,56,-75.616,6.151
Antioquia,Sabaneta,5631,2005,7,67,-75.616,6.151
Antioquia,Sabaneta,5631,2006,2,95,-75.616,6.151
Antioquia,Sabaneta,5631,2007,1,65,-75.616,6.151
Antioquia,Sabaneta,5631,2008,30,61,-75.616,6.151
Antioquia,Sabaneta,5631,2010,7,70,-75.616,6.151
Antioquia,Sabaneta,5631,2011,13,78,-75.616,6.151
Antioquia,Sabaneta,5631,2012,20,158,-75.616,6.151
Antioquia,Sabaneta,5631,2013,13,143,-75.616,6.151
Antioquia,Sabaneta,5631,2014,10,73,-75.616,6.151
Antioquia,Sabaneta,5631,2015,9,66,-75.616,6.151
Antioquia,Sabaneta,5631,2016,13,85,-75.616,6.151
Antioquia,Sabaneta,5631,2017,12,66,-75.616,6.151
Antioquia,Salgar,5642,1983,8,0,-75.982,5.966
Antioquia,Salgar,5642,1985,10,0,-75.982,5.966
Antioquia,Salgar,5642,1986,35,6,-75.982,5.966
Antioquia,Salgar,5642,1987,19,4,-75.982,5.966
